sample_id	NCBI_accession
7da33dd8-360f-4e43-8a9c-0a73e8590646	SRR19064696
e0bd00b5-e3f9-4ccb-95d1-d288aea05d34	SRR19064695
115a4492-81d7-4cb3-ab38-3fb33bd3f056	SRR19064694
441119d0-f92a-49c3-9f95-60d66e4bb4c4	SRR19064697
bc036bdd-0b5e-4b90-b5f4-5d6772147e06	SRR19064693
4355a44c-775c-46e1-a801-60bddc8a89fc	SRR19064692
d5ebe4d8-fc5f-4bee-8e28-e634d1bb21f9	SRR19064691
02da2f2d-b7c9-4a56-a5c9-ade6b1d89de2	SRR19064689
247dc4fc-91be-4bb9-864e-dea125b1706c	SRR19064688
81eecd1c-5791-4b4b-bd7e-692bdd76f829	SRR19064687
a17296e8-56c6-4b0b-b4e1-a2a90c46ebc4	SRR19064686
a3638dde-4ed8-4e32-aeec-54a9a717154a	SRR19064685
9397045c-66e5-4545-99c5-75212d08c15a	SRR19064684
f9651f45-02bc-4ec9-9267-2b20b318086b	SRR19064683
1f742eca-3dd1-4c48-a9e1-31b03ba7d52d	SRR19064682
edcb8d0b-edd7-477b-85fa-54167661e75c	SRR19064452
67b55e5e-1956-43e4-b390-60356b566a61	SRR19064451
0f1a2929-6556-480d-a8d8-d479f3182ec7	SRR19064449
9e0bdc94-93a9-4505-8e09-cdf5f49dd9bf	SRR19064448
ff016d5b-b8a2-4a93-a50f-3614a3e5f5a4	SRR19064447
7649d75b-40b0-4d60-abd6-98f55dde9d84	SRR19064446
e05d9178-cb0a-4d8a-8fd6-eea0aeabc5d8	SRR19064445
e6185658-aaca-453b-aaa0-b6e0c5d18a02	SRR19064444
19d69b1c-191f-4ac9-8c44-7816f24df3f9	SRR19064443
e96a90be-69b3-4f9f-9548-1f7218fbc0a2	SRR19064442
7cf014e3-1766-4c58-b306-6cea0850eb93	SRR19064441
664b2e76-7e85-4cbe-ab71-1fa45602d028	SRR19064440
40310191-f56f-40e5-8847-fc315d131dce	SRR19064438
ebd6939e-f196-4128-b903-fc7ba4665327	SRR19064437
8d81a084-069e-4576-8f5c-4f7da03869b7	SRR19064436
943631a1-286e-4b32-8047-46417ee47641	SRR19064435
8e847bb7-4eca-4e0c-a1dd-183a0566aa68	SRR19064434
ae03cfa0-0781-4542-a94d-4ed82988c205	SRR19064433
e35209b7-4837-42e3-acd6-0419df3db05c	SRR19064936
113effac-9436-4967-9da5-8005e3c55bcc	SRR19064934
060a83c8-b5ac-4c67-960e-3805b017433c	SRR19064933
c5f5c1ac-c5f3-4862-85a7-599693fc0c14	SRR19064932
