sample_id	NCBI_accession
a61f5948-dd43-484f-be4a-cfe4f462708a	SRR20608221
d1c8d05e-0bea-4d06-a833-1f053ac827b6	SRR20608222
0c20e2cb-2f69-4160-b11d-a757e7055b1c	SRR20608223
da7ef16b-8c46-4d1c-bcaa-399d5528fc4f	SRR20608224
65aaa5f6-1e4e-4f22-b94d-9125a8f812a1	SRR20608225
86aded49-c0da-42e5-a1c0-b9b856479ec7	SRR20608226
4d96120d-a30c-45d8-9a4c-e5cf27e785e7	SRR20608227
e42f8aeb-2768-46ce-8eb4-4ae9d1b69814	SRR20608228
19303f0f-fb08-47c8-ad8f-a2d0e89dcadc	SRR20608229
5cab5dda-a832-42ca-bb6f-c28a3103cf1c	SRR20608230
bf1e005d-7629-47d3-a873-6065e93f27cb	SRR20608231
13a62eda-50d7-4af6-86ca-ffd9b091aa86	SRR20608232
e5e1ac11-18f3-40ca-a5ef-ac9cf9c8e067	SRR20608233
21ee3ac8-0ba7-45b8-b903-3fecb2ab2712	SRR20608234
1114e2cb-7de6-4c9c-bf76-22eb0f71fe78	SRR20608235
2fd49ebd-9a71-4e1b-b0a8-b916f55ce4cb	SRR20608236
be5f5b74-1f5b-4207-8e4b-237231103d93	SRR20608237
bc3d3ab7-5a52-48cc-9757-66368b9288e4	SRR20608238
8ad2ab66-0fef-47eb-81cc-66884e01bc85	SRR20608239
d1c0466d-df19-4a5c-851b-0f85dfadc804	SRR20608240
a9eee59a-56d8-40ac-a2be-3f42710a5372	SRR20608241
b28383d0-cbcb-4bd9-9e61-1c1ef4d09425	SRR20608242
d29e80de-ff69-4724-a628-627a85c8bca2	SRR20608243
1799bec0-062e-49bf-a42e-866260fec1e9	SRR20608244
1e4e8d0c-286e-4d87-85fd-a8890f0614d8	SRR20608245
8748da30-cc6e-48d5-8a46-48bbba18dfc2	SRR20608246
81e39986-df74-4567-8022-7742f4188321	SRR20608247
f4db7c2c-344b-41e1-ae4a-9e6b2ad0a6af	SRR20608248
a63ad37d-8723-4768-98ef-50f7d1a7767a	SRR20608249
66db27a0-e514-4e09-9fad-4e73799d88cc	SRR20608250
