sample_id	NCBI_accession
d0f70dbe-fb98-4800-8015-8b06589032d1	ERR1913014;ERR1913015;ERR1913016;ERR1913206;ERR1913207;ERR1913208
f8b72b54-dea1-4b9b-93f4-9eeb1c0e4f2c	ERR1913111;ERR1913112;ERR1913113;ERR1913114;ERR1913303;ERR1913304;ERR1913305;ERR1913306
e53ad715-22be-48b6-aa54-e19704f54475	ERR1913054;ERR1913055;ERR1913056;ERR1913246;ERR1913247;ERR1913248
7ab48e57-8e69-41f8-a64c-92213c472085	ERR1912946;ERR1912947;ERR1912948;ERR1913138;ERR1913139;ERR1913140
46ee696a-0e87-43ca-b3f0-eb0d09d42047	ERR1913007;ERR1913008;ERR1913009;ERR1913199;ERR1913200;ERR1913201
e4daca99-e698-4a6b-9259-2d84bbfd0ba0	ERR1912979;ERR1912980;ERR1912981;ERR1912982;ERR1913171;ERR1913172;ERR1913173;ERR1913174
bb48ecbc-c7fb-47d8-818f-1fd0a06ee735	ERR1913002;ERR1913003;ERR1913004;ERR1913005;ERR1913194;ERR1913195;ERR1913196;ERR1913197
98ca59ce-f722-4a74-9e95-fa0a69b03611	ERR1913084;ERR1913085;ERR1913086;ERR1913087;ERR1913276;ERR1913277;ERR1913278;ERR1913279
bbfe3f63-d5e1-44de-be4c-9b90ed857ec8	ERR1913029;ERR1913030;ERR1913031;ERR1913221;ERR1913222;ERR1913223
9b2cddd0-4db5-4b7d-828a-f0cba3356e97	ERR1913126;ERR1913318
4820efc8-4ea3-4136-9704-1eb65c3949da	ERR1912990;ERR1913182
e4e9bea4-7a88-406e-a186-1cb5faafbc69	ERR1913006;ERR1913198
ec77a7bd-e4ea-4856-9532-b596077729fd	ERR1913063;ERR1913255
72759200-2dbc-47ab-8376-7ddcc173a8a7	ERR1913036;ERR1913228
0a81cd70-3133-47ae-bb0d-d3531711a3fe	ERR1912957;ERR1913149
6b8c7c32-3abe-4855-8e8d-46ac3843e52b	ERR1913115;ERR1913307
e46ced82-921e-4542-b74c-7b7bbdd64578	ERR1912971;ERR1913163
a0d85846-e6f5-4eaf-bd54-b6ea5f1160c3	ERR1912989;ERR1913181
1fd6d2f7-9484-48dc-ac1e-ded52ce678f2	ERR1912949;ERR1912950;ERR1912951;ERR1912952;ERR1913141;ERR1913142;ERR1913143;ERR1913144
bf19dbc5-3fdb-4ea6-857d-b5b0659666a9	ERR1913119;ERR1913120;ERR1913121;ERR1913311;ERR1913312;ERR1913313
12d23fc6-bf86-4ee9-9d0d-7fce72a85b6b	ERR1913073;ERR1913074;ERR1913075;ERR1913265;ERR1913266;ERR1913267
f87453b3-3ba3-4118-91e9-916022cf8918	ERR1913127;ERR1913319
87eea4bc-3b4b-4ab6-989a-6618f5098d09	ERR1912997;ERR1913189
