sample_id	NCBI_accession
886669ce-9df7-44e9-ba03-3490879fda3a	ERR4333898
ff21fdaa-d3be-40d6-b9dc-08b05c025b89	ERR4333899
094fdcf6-f572-4dfc-b9a5-6e57564bbfa8	ERR4333900
a9e5eeee-da8a-4650-a1db-30b3cf14c8c6	ERR4333901
4e560b61-84a8-490b-b7a2-96c98ceb92e6	ERR4333902
40077d20-26bd-490b-818e-bcd3a64cbc93	ERR4333903
2a2a8b49-a394-4558-8899-7c6c8b271e01	ERR4333904
8fdd9709-af65-4581-914e-7ef8b3c82c7a	ERR4333905
f7b836dc-0095-4948-beb9-6f7a194aa644	ERR4333906
9fa77e33-f898-41f5-8c73-10e9a6348b7f	ERR4333907
c1ec76c1-5000-4f95-ba00-1ddd0eb9a1e0	ERR4333908
ded5b9a1-db9e-45a2-a8b7-e5e792f69a95	ERR4333909
788f6901-01e0-43fc-82ff-287b0aa4bb85	ERR4333910
396abe37-a334-4c30-8777-8dc73203bc5e	ERR4333911
695d07ed-26db-4ee6-9902-acc902e95735	ERR4333912
622dfd15-2da8-4f63-98e5-dce6dca49efa	ERR4333913
c4c2d79d-2aed-454f-acad-557262132bea	ERR4333914
33219eb7-39c7-4447-bfdf-effd0eb7caa3	ERR4333915
ab728bf5-8fed-4ad3-86c2-65f197877f15	ERR4333916
6c860ab8-f35a-4ee0-b6e7-8da1adea7772	ERR4333917
9c08e612-6dbe-4011-a5f2-60dc550a2ec4	ERR4333918
182842d4-1cc2-403e-9511-40d6025a26c4	ERR4333919
8264cbdd-7164-48f9-901e-027491cf4fe1	ERR4333920
09aab848-55f2-408e-9ea4-cfcaccfc74c5	ERR4333921
7b246c00-e498-44e3-802f-e290a436fb79	ERR4333922
072b352e-dccd-4844-8efe-f208e2ef87b6	ERR4333923
354db203-6b10-4525-a43e-a6d9d68e258d	ERR4333924
6be6a27d-0d94-42c0-87dd-12ca5dd8c1ec	ERR4333925
f9a30587-52c6-4105-a7d7-e1505378328c	ERR4333926
0702e714-7d42-408e-833b-abfd744a0493	ERR4333927
b85da3fe-c21b-4eef-a388-56ccd9ca6906	ERR4333928
c6019b34-5a62-44a1-86ae-d644784a5702	ERR4333929
5e6a7b23-403f-4758-b100-81c7c7329da1	ERR4333930
affc6f21-00d9-4331-b30a-082e3aeb7296	ERR4333931
861228db-7d35-44ca-a086-bd57c71cd4a3	ERR4333932
8530fd88-ef01-4f1a-82aa-cb1bdf4a1c94	ERR4333933
5d54ee53-c93f-4ff2-a52d-1b7fbc4d92c7	ERR4333934
d7e8084c-3e63-46e8-a9cb-aa1e0c96159d	ERR4333935
159241e7-ce19-47e0-b278-81118e816baa	ERR4333936
2a1208fd-31de-4591-b13c-3151597d564a	ERR4333937
4f07c5dd-639a-4ad6-bbcf-7c2c5a3d8ef0	ERR4333938
7312f00e-3735-4a1a-8e98-d173e2620d92	ERR4333939
eacae7b9-34e0-4cca-a17a-f297e8223434	ERR4333940
a5c76fe9-f4e1-4a91-b9fb-54a659a04a2f	ERR4333941
9e9a33bb-7c38-487d-a39f-29d7ff0e65b2	ERR4333942
c091063d-2dd8-4e02-ae4a-8ce7b26cc81c	ERR4333943
658a0763-725a-4ba5-9658-0eabda94e6ac	ERR4333944
7f1d3983-c0cc-43b2-b0c6-c28077f5b028	ERR4333945
661756ad-94c1-4ca6-af0d-58e2a0c50ca0	ERR4333946
162d3304-b348-48be-b63e-ec658e63e2e5	ERR4333947
4b25aa60-45c5-4dd1-9eec-85c8295979d7	ERR4333948
df88019c-7aae-408c-a14e-b78c847a66db	ERR4333949
2e7cac89-bd4a-42e5-a901-181732cf665e	ERR4333950
9b3e3730-eb09-4174-891f-318926407998	ERR4333951
464cc5a2-54ca-4a0e-8fe4-3d87e56cd080	ERR4333952
f9bc2700-1cb7-4e13-b7ae-ac4319ba380b	ERR4333953
9517daf3-03e0-4913-9712-7abaa116660f	ERR4333954
c3ef1b71-b430-4169-a552-c6abf7c2fc58	ERR4333955
c2da542d-517e-409e-be94-b44c4652d6bb	ERR4333956
c46d687f-b413-488c-aae2-5c4538535445	ERR4333957
52298f3b-ccd9-4d36-b028-e520cd13d801	ERR4333958
b8f805c2-ffec-4693-bc90-e5362cc3e6f4	ERR4333959
f697d75d-2ee4-4c76-b82b-3e5287c1c03d	ERR4333960
403fd5c1-0750-423b-bf9c-dfaeae0b0f4f	ERR4333961
b9c790af-64a4-4343-be1a-fcca855e995d	ERR4333962
8ac35832-c1f3-42bc-8333-bf50217fef4a	ERR4333963
ce40a1bb-8301-4f16-bd23-c6e14700af96	ERR4333964
8d17e9d8-5946-4770-99d2-d9cd3899334f	ERR4333965
ed737b1e-316f-4e81-b4ac-a0bd914a6edf	ERR4333966
3bfdfcc1-597e-4884-91cd-677c9c0062de	ERR4333967
c8637761-14dc-4275-b758-654dc8de7041	ERR4333968
4008bd63-b54e-4f60-942a-10407752379e	ERR4333969
7f9ec18b-6a87-4df6-9449-722c70c00745	ERR4333970
55e3cf4f-e3ff-40ae-82a1-82bf578d111f	ERR4333971
9c57d2ad-1460-4433-add7-c51308d1368b	ERR4333972
fda48679-8f3e-4e74-8a19-d6a94bd36e83	ERR4333973
215bf85c-090b-4317-9c66-bc05746cfe33	ERR4333974
b2dc7ec6-859d-477b-ac04-bf9d2947bbf0	ERR4333975
841627db-068b-4da7-8c39-319c78ca39cc	ERR4333976
4867d63c-c137-4e93-bfc6-7560a06b18b9	ERR4333977
30778bab-a7c8-4fce-b04f-3865aca3eb8b	ERR4333978
d4673189-0bbf-457c-9c4b-30ea55267de7	ERR4333979
ba09cf5b-5adc-41cc-870e-6d913eb75e9b	ERR4333980
40e17115-0f26-4f7d-a48d-1bc332d4e94e	ERR4333981
a3c77543-4efc-4acd-acf1-fdde20c4c13c	ERR4333982
8e131ee0-796f-4784-82c2-a0db063030db	ERR4333983
56f7efaa-b28a-45c4-8a76-75331130d18e	ERR4333984
0a46ea41-0aad-46f2-9fc0-d7e244162fea	ERR4333985
355074f3-af54-4fb1-bc5d-ff3a6c6de6f4	ERR4333986
16877c74-e40d-4b11-8576-8a4ff4c9e3db	ERR4333987
c1c23e5e-f617-414e-8b22-bd7022f8a965	ERR4333988
0c8b8353-2e98-42e5-810c-315d25857720	ERR4333989
ea5b533a-01f9-4597-8af4-9d8380d4c27e	ERR4333990
384341e6-ad74-48a4-b1fa-ed6ced1fca99	ERR4333991
771d3629-1843-4e59-85ae-1785e94542c0	ERR4333992
3bf59780-576c-4e6c-bdeb-3e75835ca155	ERR4333993
08353ef2-d1da-48f5-b811-272032de3bf8	ERR4333994
b56e303f-672d-480f-b7ca-dc58bc462830	ERR4333995
b38d75cb-f4fd-4b39-b701-b942e04243e7	ERR4333996
b454d686-234f-426f-b556-25b3d3abfa36	ERR4333997
a81caa14-5cfa-4942-acba-e980c66bee16	ERR4333998
abd74506-6704-4f85-aea7-fe79ac34cc6b	ERR4333999
60a2c2d1-c6ec-4341-aad7-9ae3ad774d89	ERR4334000
83137192-ded4-4f8e-8180-d31aa8ce5724	ERR4334001
b67df520-5947-476b-a749-bf3a77431847	ERR4334002
67b8c738-61f2-4e9e-8b4f-cb5ace59b17a	ERR4334003
e3b5cec9-26e0-4b7c-9579-12b0a033cf79	ERR4334004
141a6eae-ff22-4f6b-bd98-89076aa54e88	ERR4334005
cdd68f1e-67e2-4a0f-811f-853b4f986ef0	ERR4334006
7da73707-c574-435c-b8fb-dc415309e91b	ERR4334007
ae73f8ab-0543-4f4e-b946-d1a70821e7b9	ERR4334008
6e022a1f-f595-4886-a15c-7f727582fc09	ERR4334009
3dc6062f-82f5-412b-a111-885b6eff8744	ERR4334010
1aefb1ed-d306-487a-884b-1d1c3af2f7b7	ERR4334011
6b879c91-9b1d-4a83-ba4c-19e3b3839a7e	ERR4334012
5c6a31a2-7436-4c7f-9537-4b7e837eea6d	ERR4334013
3743165f-f21b-4841-9bda-97dcb4b78c3a	ERR4334014
a6447506-6f5a-41f9-b883-020cc0726651	ERR4334015
f763287d-04a5-43f1-8bbd-ee2625a7ef3e	ERR4334016
e4f66543-def6-44e6-bca8-518954df327d	ERR4334017
f079637d-9fb8-486a-b953-66e99ba7205d	ERR4334018
7c8bc3d3-07da-4cac-84a3-6d2a3f4bfc7d	ERR4334019
56bd8b0c-e0ed-4485-a498-ead2520d9e40	ERR4334020
3410bb42-6228-4770-b20d-c03c856f4845	ERR4334021
5908f111-4174-4c61-a5d3-54e1fbf8373f	ERR4334022
c1fdd117-23e4-4bd3-91fc-b4da97b9d51b	ERR4334023
cb0cc4ca-a667-4dae-b311-c73c6648acf5	ERR4334024
d648d1b2-dcf9-4107-b03c-9d9a07363dbd	ERR4334025
fcf69fce-ed6d-4031-9936-158657ce14f5	ERR4334026
ea517c44-ab1e-49a2-b877-1a5a5873f082	ERR4334027
f473e815-eb66-4564-bd03-67877dc4b0c2	ERR4334028
c4f8f1ed-cb20-43fc-8b7e-3b6c782c710a	ERR4334029
95f37cf0-b6cc-4643-9375-a03eb67cbc44	ERR4334030
1e0b8873-4e64-44d7-ba93-ffedb0986ed7	ERR4334031
b183aecd-ac1e-471c-8246-24ad48a38308	ERR4334032
bb8d7c26-2553-4654-8ced-322b02ee53e0	ERR4334033
b56c2d3a-3976-4e9c-b675-336b3f21d921	ERR4334034
4330f280-f2b6-4ac7-82c4-2d0b68113076	ERR4334035
ca70ee43-2c9d-4b34-b935-60cc107c3d38	ERR4334036
a0755da7-f309-4c91-a008-de08d878051d	ERR4334037
4cb15f1a-8728-4e17-9a47-5cc560d7d61f	ERR4334038
8cef2488-8871-480d-9a7a-20f3a580887e	ERR4334039
f10b7eae-00a1-4856-9115-81abcf19bd14	ERR4334040
64763777-f2b0-4064-8207-a1998426b97f	ERR4334041
125b16c0-b7db-476d-a3d5-b60360b34e82	ERR4334042
ad236663-bc80-41e1-8143-e756f550e461	ERR4334043
762e9bef-8e2e-47f3-979a-4ed375b953d8	ERR4334044
31de7ac8-625e-4e1f-9d53-97ad55e2df28	ERR4334045
5ea900ac-2c59-46ab-ad0d-339745e21905	ERR4334046
daf370fe-717a-4209-b003-d5fe9884703e	ERR4334047
8258bd3d-2582-42d8-9db4-c59e2dcad20d	ERR4334048
ba2f2886-8e68-4fbc-afcb-6bfe698a750c	ERR4334049
a592cec1-7d61-4778-bf70-2e3ff07f2246	ERR4334050
