Internal_id	Customer_label	read1	read2	file_paths	uuid
zr18055_344	SC0610.LC012.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_344_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_344_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_344_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_344_R2.fastq.gz;	64de23bc-e576-4c50-98f9-1c817a507996
zr18055_345	SP1056.LP019.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_345_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_345_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_345_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_345_R2.fastq.gz;	b9100b96-86bb-4b62-aedd-330640acd36d
zr18055_346	DC173.LC014.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_346_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_346_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_346_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_346_R2.fastq.gz;	4d66475a-3738-4d8a-8f27-cdf8ca13af87
zr18055_347	DP516.LP028.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_347_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_347_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_347_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_347_R2.fastq.gz;	e7a83cef-6177-4e91-883a-1dda00b57ddf
zr18055_348	DP485.LP008.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_348_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_348_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_348_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_348_R2.fastq.gz;	5b775713-5fff-48c4-8aff-f9d49b10d21f
zr18055_349	DP548.LP044.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_349_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_349_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_349_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_349_R2.fastq.gz;	89cb0559-1a7f-4c7f-9a79-24410b49359a
zr18055_350	DC305.LC033.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_350_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_350_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_350_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_350_R2.fastq.gz;	2403430a-93c2-4a00-ab05-dc5fbb0b1ec9
zr18055_351	SP0132.LP022.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_351_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_351_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_351_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_351_R2.fastq.gz;	be02d144-75dc-4ba1-b443-886a0184a7fa
zr18055_352	DC266.LC044.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_352_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_352_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_352_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_352_R2.fastq.gz;	4622508d-3e25-4e18-9b39-56e17617ee90
zr18055_353	SC0576.LC046.S	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_353_R1.fastq.gz	https://zymo-microbiomics-service.s3.amazonaws.com/epiquest/epiquest_zr18055/IGCOTGRLYZMKHKJH/rawdata/250319/zr18055_353_R2.fastq.gz	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_353_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_Payami_saliva/zr18055_353_R2.fastq.gz;	73b6145a-5fa2-4ec5-83de-555775d0282e
