study_name	BioProject	sample_id	NCBI_accession	uuid
JoS_2022	PRJNA743718	SAMN20058792	SRR15040931	7925a1ae-61b4-40dd-9bc2-3d499b057a03
JoS_2022	PRJNA743718	SAMN20058793	SRR15040929	64d444e4-c16f-41fd-8228-17fd8bc53569
JoS_2022	PRJNA743718	SAMN20058794	SRR15040928	e6b64e22-8184-4bb4-a720-8207d8d2ced0
JoS_2022	PRJNA743718	SAMN20058795	SRR15040927	5beb0259-7bff-4b61-b158-bd9e664f169d
JoS_2022	PRJNA743718	SAMN20058796	SRR15040926	8d3ba5c4-5d52-44ae-9f92-f0f4907a23d8
JoS_2022	PRJNA743718	SAMN20058797	SRR15040925	36eb1652-4349-4e52-9876-6632902db2c1
JoS_2022	PRJNA743718	SAMN20058798	SRR15040924	2b9d19b3-51f3-49dd-bd31-e0c5d1f45e5a
JoS_2022	PRJNA743718	SAMN20058799	SRR15040923	ea8dea15-36d5-46aa-9b03-4bdddbe9fa1f
JoS_2022	PRJNA743718	SAMN20058800	SRR15040922	831e783d-12a5-4e4f-bd73-9932e86b0663
JoS_2022	PRJNA743718	SAMN20058801	SRR15040921	21e53917-89a7-412b-bc7d-470dbc565375
JoS_2022	PRJNA743718	SAMN20058802	SRR15040920	06598bdf-c2c6-4820-802c-ae481ca9601c
JoS_2022	PRJNA743718	SAMN20058803	SRR15040918	49255c39-2489-4652-949b-e1f1bbc6730c
JoS_2022	PRJNA743718	SAMN20058804	SRR15040917	987b0f99-8b54-4de5-8362-0c27e4aa2ee9
JoS_2022	PRJNA743718	SAMN20058805	SRR15040916	f292667c-a859-4772-8a87-d126ac8a1a6c
JoS_2022	PRJNA743718	SAMN20058806	SRR15040915	1cb74cea-8336-40ff-a121-86f754d2ff70
JoS_2022	PRJNA743718	SAMN20058807	SRR15040914	0af1c22b-811b-4e4b-988d-ff943c2c12b4
JoS_2022	PRJNA743718	SAMN20058808	SRR15040913	a349d222-b14a-4710-aa52-c951a8f68105
JoS_2022	PRJNA743718	SAMN20058809	SRR15040912	cb61a139-4db5-444c-a185-c22a4795b7c1
JoS_2022	PRJNA743718	SAMN20058810	SRR15040911	d032f933-9b8e-42c7-8ddf-e3e742b90d58
JoS_2022	PRJNA743718	SAMN20058811	SRR15040910	a9ad2636-677a-452a-8782-136d29107873
JoS_2022	PRJNA743718	SAMN20058812	SRR15040909	f0f70942-e670-45b1-9458-fcfc25af04b2
JoS_2022	PRJNA743718	SAMN20058813	SRR15040907	efc811aa-df0f-4de9-a336-76e2bc51112a
JoS_2022	PRJNA743718	SAMN20058814	SRR15040906	78cb2f32-d78c-4448-a7b2-75a47ab05aee
JoS_2022	PRJNA743718	SAMN20058815	SRR15040905	dca459ed-e83b-4f48-ae6e-3415b8c6c46f
JoS_2022	PRJNA743718	SAMN20058816	SRR15040904	ad17b1f1-4bab-420f-8842-edbfdd6007e7
JoS_2022	PRJNA743718	SAMN20058817	SRR15040903	7de75575-67f0-4dcf-9ec0-b975db57a839
JoS_2022	PRJNA743718	SAMN20058818	SRR15040902	4b1766ad-9511-449a-b8ad-b46baefcb9ad
JoS_2022	PRJNA743718	SAMN20058819	SRR15040901	f0a63801-6597-4ee6-a742-ba2c24300169
JoS_2022	PRJNA743718	SAMN20058820	SRR15040900	f6de9d48-ff7a-4f9e-93ef-a9f46109f143
JoS_2022	PRJNA743718	SAMN20058821	SRR15040899	c7ce191c-95b3-4f24-91fc-e9b2f5401924
JoS_2022	PRJNA743718	SAMN20058822	SRR15040898	2f40882d-bd00-4469-b444-9fcad6fc693a
JoS_2022	PRJNA743718	SAMN20058823	SRR15041050	1b282f6c-8548-4275-88dd-ee030ae20a5e
JoS_2022	PRJNA743718	SAMN20058824	SRR15041049	bca6dc23-c732-4d55-8dde-1c91dc4b4162
JoS_2022	PRJNA743718	SAMN20058825	SRR15041048	b4a87991-1e31-4a6b-a880-b84b3d56d21b
JoS_2022	PRJNA743718	SAMN20058826	SRR15041047	8031f74f-a583-4f27-9373-70777950a9a5
JoS_2022	PRJNA743718	SAMN20058827	SRR15041046	0e0e5e7e-6699-4bef-bafe-1c6ef852f55b
JoS_2022	PRJNA743718	SAMN20058828	SRR15041045	d1f52181-e5ae-40b5-a84b-fc8eaf329dc2
JoS_2022	PRJNA743718	SAMN20058829	SRR15041044	ff0c9518-34cb-47c3-8079-dccac44def8b
JoS_2022	PRJNA743718	SAMN20058830	SRR15041043	59e4bc36-6a21-440f-827c-2f57ed25d6e6
JoS_2022	PRJNA743718	SAMN20058831	SRR15041042	f8c2bab7-5922-483b-9a20-495f3c0f4078
JoS_2022	PRJNA743718	SAMN20058832	SRR15041041	d97d84c1-5c04-4a7d-9240-918c46bce9ed
JoS_2022	PRJNA743718	SAMN20058833	SRR15041039	91ba1a69-7723-4acd-a7f7-d67dad69d41a
JoS_2022	PRJNA743718	SAMN20058834	SRR15041038	0e131aa3-3eec-4924-b17a-e92c50eb599c
JoS_2022	PRJNA743718	SAMN20058835	SRR15041037	0aeaff97-0d3e-4edb-9b74-4366c8718e0c
JoS_2022	PRJNA743718	SAMN20058836	SRR15041036	c0669048-6834-4a8e-af89-54905c73b341
JoS_2022	PRJNA743718	SAMN20058837	SRR15041035	32fe6348-59be-483a-a216-7819103ca455
