study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061752	SRR19064692	4355a44c-775c-46e1-a801-60bddc8a89fc
WallenZD_2022	PRJNA834801	SAMN28061753	SRR19064691	d5ebe4d8-fc5f-4bee-8e28-e634d1bb21f9
WallenZD_2022	PRJNA834801	SAMN28061754	SRR19064689	02da2f2d-b7c9-4a56-a5c9-ade6b1d89de2
WallenZD_2022	PRJNA834801	SAMN28061755	SRR19064688	247dc4fc-91be-4bb9-864e-dea125b1706c
WallenZD_2022	PRJNA834801	SAMN28061756	SRR19064687	81eecd1c-5791-4b4b-bd7e-692bdd76f829
WallenZD_2022	PRJNA834801	SAMN28061757	SRR19064686	a17296e8-56c6-4b0b-b4e1-a2a90c46ebc4
WallenZD_2022	PRJNA834801	SAMN28061758	SRR19064685	a3638dde-4ed8-4e32-aeec-54a9a717154a
WallenZD_2022	PRJNA834801	SAMN28061759	SRR19064684	9397045c-66e5-4545-99c5-75212d08c15a
WallenZD_2022	PRJNA834801	SAMN28061760	SRR19064683	f9651f45-02bc-4ec9-9267-2b20b318086b
WallenZD_2022	PRJNA834801	SAMN28061761	SRR19064682	1f742eca-3dd1-4c48-a9e1-31b03ba7d52d
WallenZD_2022	PRJNA834801	SAMN28061762	SRR19064452	edcb8d0b-edd7-477b-85fa-54167661e75c
WallenZD_2022	PRJNA834801	SAMN28061763	SRR19064451	67b55e5e-1956-43e4-b390-60356b566a61
WallenZD_2022	PRJNA834801	SAMN28061764	SRR19064449	0f1a2929-6556-480d-a8d8-d479f3182ec7
WallenZD_2022	PRJNA834801	SAMN28061765	SRR19064448	9e0bdc94-93a9-4505-8e09-cdf5f49dd9bf
WallenZD_2022	PRJNA834801	SAMN28061766	SRR19064447	ff016d5b-b8a2-4a93-a50f-3614a3e5f5a4
WallenZD_2022	PRJNA834801	SAMN28061767	SRR19064446	7649d75b-40b0-4d60-abd6-98f55dde9d84
WallenZD_2022	PRJNA834801	SAMN28061768	SRR19064445	e05d9178-cb0a-4d8a-8fd6-eea0aeabc5d8
WallenZD_2022	PRJNA834801	SAMN28061769	SRR19064444	e6185658-aaca-453b-aaa0-b6e0c5d18a02
WallenZD_2022	PRJNA834801	SAMN28061770	SRR19064443	19d69b1c-191f-4ac9-8c44-7816f24df3f9
WallenZD_2022	PRJNA834801	SAMN28061771	SRR19064442	e96a90be-69b3-4f9f-9548-1f7218fbc0a2
WallenZD_2022	PRJNA834801	SAMN28061772	SRR19064441	7cf014e3-1766-4c58-b306-6cea0850eb93
WallenZD_2022	PRJNA834801	SAMN28061773	SRR19064440	664b2e76-7e85-4cbe-ab71-1fa45602d028
WallenZD_2022	PRJNA834801	SAMN28061774	SRR19064438	40310191-f56f-40e5-8847-fc315d131dce
WallenZD_2022	PRJNA834801	SAMN28061775	SRR19064437	ebd6939e-f196-4128-b903-fc7ba4665327
WallenZD_2022	PRJNA834801	SAMN28061776	SRR19064436	8d81a084-069e-4576-8f5c-4f7da03869b7
